date,job_role,canonical_skill,demand_count,trend_ratio_base,trend_ratio_job_intent,blog_collected_count,cafe_collected_count,kin_collected_count,unique_document_count,weeks_observed,data_quality_flag
2026-05-11,회계/재무,세무,439,73.3785,62.03208,20,20,20,60,30,OK
2026-05-18,회계/재무,세무,439,66.89254,60.96256,20,20,20,60,30,OK
2026-05-25,회계/재무,세무,439,65.92449,44.38502,20,20,20,60,30,OK
2026-06-01,회계/재무,세무,439,57.59922,60.4278,20,20,20,60,30,OK
2026-06-08,회계/재무,세무,439,51.8877,81.81818,20,20,20,60,30,OK
2026-06-15,회계/재무,세무,439,50.1452,94.6524,20,20,20,60,30,OK
2026-06-22,회계/재무,세무,439,50.53242,86.09625,20,20,20,60,30,OK
2026-06-29,회계/재무,세무,439,54.69506,100.0,20,20,20,60,30,OK
2026-07-06,회계/재무,세무,439,49.95159,61.49732,20,20,20,60,30,OK
2026-07-13,회계/재무,세무,439,46.75701,69.51871,20,20,20,60,30,OK
2026-07-20,회계/재무,세무,439,42.9816,56.68449,20,20,20,60,30,OK
,회계/재무,인사(HR),315,,,20,20,20,60,0,BASE_EMPTY_RESULT;INTENT_EMPTY_RESULT
2025-12-29,회계/재무,더존,230,51.01779,,20,20,20,60,30,OK
2026-01-05,회계/재무,더존,230,100.0,78.94736,20,20,20,60,30,OK
2026-01-12,회계/재무,더존,230,59.4306,100.0,20,20,20,60,30,OK
2026-01-19,회계/재무,더존,230,80.35587,71.05263,20,20,20,60,30,OK
2026-01-26,회계/재무,더존,230,70.56227,,20,20,20,60,30,OK
2026-02-02,회계/재무,더존,230,58.26334,13.15789,20,20,20,60,30,OK
2026-02-09,회계/재무,더존,230,46.66192,13.15789,20,20,20,60,30,OK
2026-02-16,회계/재무,더존,230,33.65124,13.15789,20,20,20,60,30,OK
2026-02-23,회계/재무,더존,230,76.05693,13.15789,20,20,20,60,30,OK
2026-03-02,회계/재무,더존,230,45.08185,26.31578,20,20,20,60,30,OK
2026-03-09,회계/재무,더존,230,48.81138,65.78947,20,20,20,60,30,OK
2026-03-16,회계/재무,더존,230,45.28113,65.78947,20,20,20,60,30,OK
2026-03-23,회계/재무,더존,230,43.85765,18.42105,20,20,20,60,30,OK
2026-03-30,회계/재무,더존,230,44.27046,28.94736,20,20,20,60,30,OK
2026-04-06,회계/재무,더존,230,43.41637,36.8421,20,20,20,60,30,OK
2026-04-13,회계/재무,더존,230,41.09608,57.89473,20,20,20,60,30,OK
2026-04-20,회계/재무,더존,230,64.92526,89.47368,20,20,20,60,30,OK
2026-04-27,회계/재무,더존,230,33.69395,47.36842,20,20,20,60,30,OK
2026-05-04,회계/재무,더존,230,32.29893,28.94736,20,20,20,60,30,OK
2026-05-11,회계/재무,더존,230,37.5943,60.52631,20,20,20,60,30,OK
2026-05-18,회계/재무,더존,230,35.18861,52.63157,20,20,20,60,30,OK
2026-05-25,회계/재무,더존,230,30.2064,76.31578,20,20,20,60,30,OK
2026-06-01,회계/재무,더존,230,28.64056,,20,20,20,60,30,OK
2026-06-08,회계/재무,더존,230,32.01423,,20,20,20,60,30,OK
2026-06-15,회계/재무,더존,230,33.5516,68.42105,20,20,20,60,30,OK
2026-06-22,회계/재무,더존,230,33.28113,47.36842,20,20,20,60,30,OK
2026-06-29,회계/재무,더존,230,33.11032,34.21052,20,20,20,60,30,OK
2026-07-06,회계/재무,더존,230,38.19217,73.68421,20,20,20,60,30,OK
2026-07-13,회계/재무,더존,230,29.70818,26.31578,20,20,20,60,30,OK
2026-07-20,회계/재무,더존,230,30.04982,34.21052,20,20,20,60,30,OK
2025-12-29,회계/재무,결산,208,41.81818,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-01-05,회계/재무,결산,208,100.0,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-01-12,회계/재무,결산,208,78.18181,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-01-19,회계/재무,결산,208,63.63636,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-01-26,회계/재무,결산,208,60.90909,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-02-02,회계/재무,결산,208,50.0,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-02-09,회계/재무,결산,208,52.72727,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-02-16,회계/재무,결산,208,13.63636,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-02-23,회계/재무,결산,208,40.90909,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-03-02,회계/재무,결산,208,28.18181,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-03-09,회계/재무,결산,208,38.18181,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-03-16,회계/재무,결산,208,43.63636,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-03-23,회계/재무,결산,208,36.36363,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-03-30,회계/재무,결산,208,17.27272,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-04-06,회계/재무,결산,208,11.81818,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-04-20,회계/재무,결산,208,5.45454,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-04-27,회계/재무,결산,208,4.54545,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-05-11,회계/재무,결산,208,4.54545,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-05-18,회계/재무,결산,208,9.0909,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-06-01,회계/재무,결산,208,10.0,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-06-08,회계/재무,결산,208,5.45454,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-06-15,회계/재무,결산,208,14.54545,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-06-29,회계/재무,결산,208,6.36363,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-07-06,회계/재무,결산,208,4.54545,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-07-13,회계/재무,결산,208,7.27272,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2026-07-20,회계/재무,결산,208,5.45454,,20,20,20,60,26,INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2025-12-29,회계/재무,세무사,127,75.78137,91.66666,20,20,20,60,30,OK
2026-01-05,회계/재무,세무사,127,84.9754,72.32142,20,20,20,60,30,OK
2026-01-12,회계/재무,세무사,127,88.02157,100.0,20,20,20,60,30,OK
2026-01-19,회계/재무,세무사,127,100.0,77.38095,20,20,20,60,30,OK
2026-01-26,회계/재무,세무사,127,91.92448,70.53571,20,20,20,60,30,OK
2026-02-02,회계/재무,세무사,127,84.57877,57.14285,20,20,20,60,30,OK
2026-02-09,회계/재무,세무사,127,76.297,65.7738,20,20,20,60,30,OK
2026-02-16,회계/재무,세무사,127,60.61399,60.11904,20,20,20,60,30,OK
2026-02-23,회계/재무,세무사,127,69.89528,66.66666,20,20,20,60,30,OK
2026-03-02,회계/재무,세무사,127,69.35586,45.23809,20,20,20,60,30,OK
2026-03-09,회계/재무,세무사,127,66.88878,59.22619,20,20,20,60,30,OK
2026-03-16,회계/재무,세무사,127,64.65968,52.08333,20,20,20,60,30,OK
2026-03-23,회계/재무,세무사,127,78.24052,68.45238,20,20,20,60,30,OK
2026-03-30,회계/재무,세무사,127,68.21354,73.5119,20,20,20,60,30,OK
2026-04-06,회계/재무,세무사,127,63.68396,74.40476,20,20,20,60,30,OK
2026-04-13,회계/재무,세무사,127,62.37505,69.94047,20,20,20,60,30,OK
2026-04-20,회계/재무,세무사,127,93.49516,76.48809,20,20,20,60,30,OK
2026-04-27,회계/재무,세무사,127,77.44724,56.25,20,20,20,60,30,OK
2026-05-04,회계/재무,세무사,127,96.30334,55.35714,20,20,20,60,30,OK
2026-05-11,회계/재무,세무사,127,90.24274,55.05952,20,20,20,60,30,OK
2026-05-18,회계/재무,세무사,127,86.55402,58.92857,20,20,20,60,30,OK
2026-05-25,회계/재무,세무사,127,94.31223,59.82142,20,20,20,60,30,OK
2026-06-01,회계/재무,세무사,127,55.52118,61.30952,20,20,20,60,30,OK
2026-06-08,회계/재무,세무사,127,54.29953,72.61904,20,20,20,60,30,OK
2026-06-15,회계/재무,세무사,127,53.91876,65.17857,20,20,20,60,30,OK
2026-06-22,회계/재무,세무사,127,51.10264,61.60714,20,20,20,60,30,OK
2026-06-29,회계/재무,세무사,127,53.72045,70.23809,20,20,20,60,30,OK
2026-07-06,회계/재무,세무사,127,53.25241,72.61904,20,20,20,60,30,OK
2026-07-13,회계/재무,세무사,127,60.72505,60.71428,20,20,20,60,30,OK
2026-07-20,회계/재무,세무사,127,48.23893,41.96428,20,20,20,60,30,OK
2025-12-29,회계/재무,CPA,116,43.96973,,20,20,20,60,30,OK
2026-01-05,회계/재무,CPA,116,65.11027,,20,20,20,60,30,OK
2026-01-12,회계/재무,CPA,116,47.03331,,20,20,20,60,30,OK
2026-01-19,회계/재무,CPA,116,46.69188,,20,20,20,60,30,OK
2026-01-26,회계/재무,CPA,116,37.65802,,20,20,20,60,30,OK
2026-02-02,회계/재무,CPA,116,60.33957,,20,20,20,60,30,OK
2026-02-09,회계/재무,CPA,116,41.53363,71.42857,20,20,20,60,30,OK
2026-02-16,회계/재무,CPA,116,41.62591,,20,20,20,60,30,OK
2026-02-23,회계/재무,CPA,116,69.31807,,20,20,20,60,30,OK
2026-03-02,회계/재무,CPA,116,100.0,,20,20,20,60,30,OK
2026-03-09,회계/재무,CPA,116,42.89009,,20,20,20,60,30,OK
2026-03-16,회계/재무,CPA,116,40.36172,,20,20,20,60,30,OK
2026-03-23,회계/재무,CPA,116,46.27664,,20,20,20,60,30,OK
2026-03-30,회계/재무,CPA,116,69.85328,71.42857,20,20,20,60,30,OK
2026-04-06,회계/재무,CPA,116,37.5196,,20,20,20,60,30,OK
2026-04-13,회계/재무,CPA,116,32.96115,,20,20,20,60,30,OK
2026-04-20,회계/재무,CPA,116,27.56297,,20,20,20,60,30,OK
2026-04-27,회계/재무,CPA,116,24.02879,,20,20,20,60,30,OK
2026-05-04,회계/재무,CPA,116,29.87911,,20,20,20,60,30,OK
2026-05-11,회계/재무,CPA,116,32.08452,,20,20,20,60,30,OK
2026-05-18,회계/재무,CPA,116,26.99086,,20,20,20,60,30,OK
2026-05-25,회계/재무,CPA,116,24.92387,,20,20,20,60,30,OK
2026-06-01,회계/재무,CPA,116,40.86924,100.0,20,20,20,60,30,OK
2026-06-08,회계/재무,CPA,116,26.17883,,20,20,20,60,30,OK
2026-06-15,회계/재무,CPA,116,28.57801,,20,20,20,60,30,OK
2026-06-22,회계/재무,CPA,116,45.76912,,20,20,20,60,30,OK
2026-06-29,회계/재무,CPA,116,71.74494,,20,20,20,60,30,OK
2026-07-06,회계/재무,CPA,116,43.28688,,20,20,20,60,30,OK
2026-07-13,회계/재무,CPA,116,26.20651,,20,20,20,60,30,OK
2026-07-20,회계/재무,CPA,116,18.87053,,20,20,20,60,30,OK
,회계/재무,프로젝트관리(PM),115,,,20,20,20,60,0,BASE_EMPTY_RESULT;INTENT_EMPTY_RESULT
2025-12-29,회계/재무,회계관리,112,73.14814,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-05,회계/재무,회계관리,112,100.0,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-12,회계/재무,회계관리,112,67.59259,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-19,회계/재무,회계관리,112,53.7037,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-26,회계/재무,회계관리,112,72.96296,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-02,회계/재무,회계관리,112,61.29629,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-09,회계/재무,회계관리,112,49.44444,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-16,회계/재무,회계관리,112,33.7037,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-23,회계/재무,회계관리,112,70.55555,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-02,회계/재무,회계관리,112,70.37037,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-09,회계/재무,회계관리,112,51.85185,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-16,회계/재무,회계관리,112,50.74074,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-23,회계/재무,회계관리,112,59.62962,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-30,회계/재무,회계관리,112,53.33333,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-06,회계/재무,회계관리,112,53.51851,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-13,회계/재무,회계관리,112,56.11111,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-20,회계/재무,회계관리,112,53.88888,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-27,회계/재무,회계관리,112,39.44444,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-04,회계/재무,회계관리,112,41.48148,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-11,회계/재무,회계관리,112,58.88888,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-18,회계/재무,회계관리,112,51.48148,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-25,회계/재무,회계관리,112,63.7037,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-01,회계/재무,회계관리,112,53.7037,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-08,회계/재무,회계관리,112,46.48148,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-15,회계/재무,회계관리,112,64.07407,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-22,회계/재무,회계관리,112,53.88888,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-29,회계/재무,회계관리,112,76.29629,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-06,회계/재무,회계관리,112,50.92592,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-13,회계/재무,회계관리,112,40.74074,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-20,회계/재무,회계관리,112,35.37037,,20,20,20,60,30,INTENT_EMPTY_RESULT
,회계/재무,영업/세일즈,87,,,20,20,20,60,0,BASE_EMPTY_RESULT;INTENT_EMPTY_RESULT
2025-12-29,회계/재무,PPT,86,64.26935,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-05,회계/재무,PPT,86,70.72835,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-12,회계/재무,PPT,86,64.38387,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-19,회계/재무,PPT,86,60.765,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-26,회계/재무,PPT,86,60.51305,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-02,회계/재무,PPT,86,61.63536,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-09,회계/재무,PPT,86,53.38983,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-16,회계/재무,PPT,86,43.81584,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-23,회계/재무,PPT,86,58.29134,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-02,회계/재무,PPT,86,75.69857,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-09,회계/재무,PPT,86,95.48786,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-16,회계/재무,PPT,86,99.45029,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-23,회계/재무,PPT,86,96.47274,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-30,회계/재무,PPT,86,97.43472,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-06,회계/재무,PPT,86,98.44251,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-13,회계/재무,PPT,86,90.19697,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-20,회계/재무,PPT,86,78.88227,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-27,회계/재무,PPT,86,75.2863,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-04,회계/재무,PPT,86,85.82226,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-11,회계/재무,PPT,86,100.0,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-18,회계/재무,PPT,86,93.19743,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-25,회계/재무,PPT,86,87.95235,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-01,회계/재무,PPT,86,83.78378,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-08,회계/재무,PPT,86,83.18827,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-15,회계/재무,PPT,86,66.88043,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-22,회계/재무,PPT,86,53.71049,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-29,회계/재무,PPT,86,53.50435,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-06,회계/재무,PPT,86,66.51397,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-13,회계/재무,PPT,86,58.31424,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-20,회계/재무,PPT,86,38.29592,,20,20,20,60,30,INTENT_EMPTY_RESULT
2025-12-29,회계/재무,컴퓨터활용능력,81,88.04736,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-05,회계/재무,컴퓨터활용능력,81,100.0,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-12,회계/재무,컴퓨터활용능력,81,84.49488,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-19,회계/재무,컴퓨터활용능력,81,79.47452,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-01-26,회계/재무,컴퓨터활용능력,81,75.61366,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-02,회계/재무,컴퓨터활용능력,81,82.76797,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-09,회계/재무,컴퓨터활용능력,81,70.2726,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-16,회계/재무,컴퓨터활용능력,81,56.6424,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-02-23,회계/재무,컴퓨터활용능력,81,68.36067,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-02,회계/재무,컴퓨터활용능력,81,73.52904,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-09,회계/재무,컴퓨터활용능력,81,70.69199,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-16,회계/재무,컴퓨터활용능력,81,66.49808,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-23,회계/재무,컴퓨터활용능력,81,58.03626,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-03-30,회계/재무,컴퓨터활용능력,81,54.92784,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-06,회계/재무,컴퓨터활용능력,81,53.20093,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-13,회계/재무,컴퓨터활용능력,81,52.2388,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-20,회계/재무,컴퓨터활용능력,81,48.62464,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-04-27,회계/재무,컴퓨터활용능력,81,37.44911,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-04,회계/재무,컴퓨터활용능력,81,35.37683,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-11,회계/재무,컴퓨터활용능력,81,40.23683,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-18,회계/재무,컴퓨터활용능력,81,40.47119,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-05-25,회계/재무,컴퓨터활용능력,81,43.49327,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-01,회계/재무,컴퓨터활용능력,81,41.23596,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-08,회계/재무,컴퓨터활용능력,81,49.30307,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-15,회계/재무,컴퓨터활용능력,81,54.15073,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-22,회계/재무,컴퓨터활용능력,81,65.58529,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-06-29,회계/재무,컴퓨터활용능력,81,82.75564,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-06,회계/재무,컴퓨터활용능력,81,85.65437,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-13,회계/재무,컴퓨터활용능력,81,80.39965,,20,20,20,60,30,INTENT_EMPTY_RESULT
2026-07-20,회계/재무,컴퓨터활용능력,81,75.42864,,20,20,20,60,30,INTENT_EMPTY_RESULT
,회계/재무,자금,81,,,20,20,20,60,0,BASE_EMPTY_RESULT;INTENT_EMPTY_RESULT;AMBIGUOUS_CONTEXT_APPLIED
2025-12-29,회계/재무,FP&A,42,65.03759,,20,20,16,56,30,OK
2026-01-05,회계/재무,FP&A,42,100.0,83.33333,20,20,16,56,30,OK
2026-01-12,회계/재무,FP&A,42,69.92481,61.11111,20,20,16,56,30,OK
2026-01-19,회계/재무,FP&A,42,29.82456,27.77777,20,20,16,56,30,OK
2026-01-26,회계/재무,FP&A,42,34.21052,,20,20,16,56,30,OK
2026-02-02,회계/재무,FP&A,42,35.96491,,20,20,16,56,30,OK
2026-02-09,회계/재무,FP&A,42,30.95238,,20,20,16,56,30,OK
2026-02-16,회계/재무,FP&A,42,16.54135,,20,20,16,56,30,OK
2026-02-23,회계/재무,FP&A,42,28.07017,27.77777,20,20,16,56,30,OK
2026-03-02,회계/재무,FP&A,42,23.18295,38.88888,20,20,16,56,30,OK
2026-03-09,회계/재무,FP&A,42,28.69674,66.66666,20,20,16,56,30,OK
2026-03-16,회계/재무,FP&A,42,25.5639,27.77777,20,20,16,56,30,OK
2026-03-23,회계/재무,FP&A,42,31.57894,27.77777,20,20,16,56,30,OK
2026-03-30,회계/재무,FP&A,42,29.44862,88.88888,20,20,16,56,30,OK
2026-04-06,회계/재무,FP&A,42,30.70175,94.44444,20,20,16,56,30,OK
2026-04-13,회계/재무,FP&A,42,24.93734,33.33333,20,20,16,56,30,OK
2026-04-20,회계/재무,FP&A,42,26.56641,38.88888,20,20,16,56,30,OK
2026-04-27,회계/재무,FP&A,42,19.29824,94.44444,20,20,16,56,30,OK
2026-05-04,회계/재무,FP&A,42,14.1604,,20,20,16,56,30,OK
2026-05-11,회계/재무,FP&A,42,24.43609,38.88888,20,20,16,56,30,OK
2026-05-18,회계/재무,FP&A,42,22.18045,83.33333,20,20,16,56,30,OK
2026-05-25,회계/재무,FP&A,42,17.54385,72.22222,20,20,16,56,30,OK
2026-06-01,회계/재무,FP&A,42,15.66416,55.55555,20,20,16,56,30,OK
2026-06-08,회계/재무,FP&A,42,16.79197,,20,20,16,56,30,OK
2026-06-15,회계/재무,FP&A,42,22.80701,27.77777,20,20,16,56,30,OK
2026-06-22,회계/재무,FP&A,42,20.67669,66.66666,20,20,16,56,30,OK
2026-06-29,회계/재무,FP&A,42,21.92982,100.0,20,20,16,56,30,OK
2026-07-06,회계/재무,FP&A,42,20.802,27.77777,20,20,16,56,30,OK
2026-07-13,회계/재무,FP&A,42,21.05263,38.88888,20,20,16,56,30,OK
2026-07-20,회계/재무,FP&A,42,22.93233,,20,20,16,56,30,OK
2025-12-29,회계/재무,컴플라이언스,32,69.68546,71.78423,20,20,20,60,30,OK
2026-01-05,회계/재무,컴플라이언스,32,90.72668,85.47717,20,20,20,60,30,OK
2026-01-12,회계/재무,컴플라이언스,32,85.79175,70.53941,20,20,20,60,30,OK
2026-01-19,회계/재무,컴플라이언스,32,88.66594,74.27385,20,20,20,60,30,OK
2026-01-26,회계/재무,컴플라이언스,32,90.50976,60.99585,20,20,20,60,30,OK
2026-02-02,회계/재무,컴플라이언스,32,100.0,71.78423,20,20,20,60,30,OK
2026-02-09,회계/재무,컴플라이언스,32,79.60954,67.63485,20,20,20,60,30,OK
2026-02-16,회계/재무,컴플라이언스,32,47.12581,32.36514,20,20,20,60,30,OK
2026-02-23,회계/재무,컴플라이언스,32,84.21908,57.26141,20,20,20,60,30,OK
2026-03-02,회계/재무,컴플라이언스,32,70.33622,71.78423,20,20,20,60,30,OK
2026-03-09,회계/재무,컴플라이언스,32,87.25596,79.25311,20,20,20,60,30,OK
2026-03-16,회계/재무,컴플라이언스,32,97.88503,88.38174,20,20,20,60,30,OK
2026-03-23,회계/재무,컴플라이언스,32,90.07592,83.81742,20,20,20,60,30,OK
2026-03-30,회계/재무,컴플라이언스,32,82.15835,93.77593,20,20,20,60,30,OK
2026-04-06,회계/재무,컴플라이언스,32,84.81561,92.11618,20,20,20,60,30,OK
2026-04-13,회계/재무,컴플라이언스,32,90.72668,100.0,20,20,20,60,30,OK
2026-04-20,회계/재무,컴플라이언스,32,96.58351,94.6058,20,20,20,60,30,OK
2026-04-27,회계/재무,컴플라이언스,32,72.34273,75.9336,20,20,20,60,30,OK
2026-05-04,회계/재무,컴플라이언스,32,74.13232,70.53941,20,20,20,60,30,OK
2026-05-11,회계/재무,컴플라이언스,32,79.06724,87.9668,20,20,20,60,30,OK
2026-05-18,회계/재무,컴플라이언스,32,84.38177,78.00829,20,20,20,60,30,OK
2026-05-25,회계/재무,컴플라이언스,32,95.22776,72.6141,20,20,20,60,30,OK
2026-06-01,회계/재무,컴플라이언스,32,76.40997,61.41078,20,20,20,60,30,OK
2026-06-08,회계/재무,컴플라이언스,32,89.96746,69.2946,20,20,20,60,30,OK
2026-06-15,회계/재무,컴플라이언스,32,82.37527,64.31535,20,20,20,60,30,OK
2026-06-22,회계/재무,컴플라이언스,32,77.44034,75.10373,20,20,20,60,30,OK
2026-06-29,회계/재무,컴플라이언스,32,69.63123,66.39004,20,20,20,60,30,OK
2026-07-06,회계/재무,컴플라이언스,32,74.4577,73.85892,20,20,20,60,30,OK
2026-07-13,회계/재무,컴플라이언스,32,72.93926,62.24066,20,20,20,60,30,OK
2026-07-20,회계/재무,컴플라이언스,32,83.24295,80.08298,20,20,20,60,30,OK
2025-12-29,회계/재무,AICPA,22,95.95894,100.0,20,20,20,60,30,OK
2026-01-05,회계/재무,AICPA,22,100.0,88.37209,20,20,20,60,30,OK
2026-01-12,회계/재무,AICPA,22,87.2354,46.51162,20,20,20,60,30,OK
2026-01-19,회계/재무,AICPA,22,70.87876,53.48837,20,20,20,60,30,OK
2026-01-26,회계/재무,AICPA,22,67.92815,29.06976,20,20,20,60,30,OK
